CustomerID,Recency,Frequency,Monetary,Cluster,Segment
16400,94,1,303.93,1,Potential Loyalist
16401,0,12,4098.32,3,Loyal
16402,264,2,299.6,0,Churn Risk
16403,311,1,177.5,0,Churn Risk
16404,69,1,443.05,1,Potential Loyalist
16405,301,2,167.25,0,Churn Risk
16406,18,1,163.07,1,Potential Loyalist
16407,12,10,2126.93,1,Potential Loyalist
16409,35,5,2028.88,1,Potential Loyalist
16411,18,2,214.65,1,Potential Loyalist
16412,53,1,151.83,1,Potential Loyalist
16413,56,1,262.2,1,Potential Loyalist
16414,21,2,126.25,1,Potential Loyalist
16415,43,1,210.35,1,Potential Loyalist
16416,25,3,1051.4,1,Potential Loyalist
16418,44,3,675.27,1,Potential Loyalist
16419,112,6,972.23,1,Potential Loyalist
16422,16,51,34684.4,2,Champion
16423,24,1,346.12,1,Potential Loyalist
16424,190,1,133.56,0,Churn Risk
16425,301,1,302.7,0,Churn Risk
16426,1,10,1908.25,1,Potential Loyalist
16427,262,2,241.06,0,Churn Risk
16429,105,1,284.55,1,Potential Loyalist
16430,56,1,300.85,1,Potential Loyalist
16431,212,3,642.81,0,Churn Risk
16432,63,1,287.40000000000003,1,Potential Loyalist
16433,27,1,184.26,1,Potential Loyalist
16434,28,7,1522.25,1,Potential Loyalist
16438,5,5,798.35,1,Potential Loyalist
16440,7,5,3640.67,1,Potential Loyalist
16441,66,2,381.2,1,Potential Loyalist
16442,1,3,616.79,1,Potential Loyalist
16444,45,4,654.67,1,Potential Loyalist
16445,33,1,230.51,1,Potential Loyalist
16446,0,2,168472.5,2,Champion
16447,135,1,259.01,1,Potential Loyalist
16448,197,1,188.89,0,Churn Risk
16449,197,2,707.69,0,Churn Risk
16450,149,1,311.92,0,Churn Risk
16451,87,1,266.97,1,Potential Loyalist
16454,44,2,6.9,1,Potential Loyalist
16455,63,7,1841.18,1,Potential Loyalist
16456,98,5,2158.37,1,Potential Loyalist
16457,217,1,208.36,0,Churn Risk
16458,2,18,3482.74,3,Loyal
16460,27,3,814.72,1,Potential Loyalist
16461,177,1,151.42,0,Churn Risk
16462,73,3,136.0,1,Potential Loyalist
16463,20,4,1422.4,1,Potential Loyalist
16464,19,3,1314.68,1,Potential Loyalist
16466,33,7,1603.46,1,Potential Loyalist
16468,73,1,74.9,1,Potential Loyalist
16469,23,4,650.43,1,Potential Loyalist
16470,51,4,762.39,1,Potential Loyalist
16471,274,1,223.95,0,Churn Risk
16473,164,3,316.11,0,Churn Risk
16474,6,7,1871.5,1,Potential Loyalist
16475,87,4,544.3,1,Potential Loyalist
16477,63,7,2494.46,1,Potential Loyalist
16478,24,3,331.0,1,Potential Loyalist
16479,9,2,300.83,1,Potential Loyalist
16480,75,1,769.29,1,Potential Loyalist
16482,15,1,220.62,1,Potential Loyalist
16483,191,1,139.35,0,Churn Risk
16484,173,2,404.3,0,Churn Risk
16485,76,1,363.65,1,Potential Loyalist
16488,32,3,498.8,1,Potential Loyalist
16491,46,1,731.5,1,Potential Loyalist
16493,79,4,1351.63,1,Potential Loyalist
16494,296,1,826.53,0,Churn Risk
16495,2,3,684.41,1,Potential Loyalist
16496,8,3,1599.52,1,Potential Loyalist
16497,49,6,2965.69,1,Potential Loyalist
16498,160,2,100.97,0,Churn Risk
16499,359,2,365.45,0,Churn Risk
16500,4,6,400.86,1,Potential Loyalist
16503,106,4,1431.93,1,Potential Loyalist
16504,24,1,484.38,1,Potential Loyalist
16505,31,1,777.6,1,Potential Loyalist
16506,19,2,90.3,1,Potential Loyalist
16509,296,1,363.7000000000001,0,Churn Risk
16510,371,1,248.1,0,Churn Risk
16511,21,3,950.26,1,Potential Loyalist
16513,4,4,874.59,1,Potential Loyalist
16515,51,5,1627.13,1,Potential Loyalist
16516,29,1,101.7,1,Potential Loyalist
16517,276,1,162.70000000000002,0,Churn Risk
16518,60,2,484.32,1,Potential Loyalist
16519,24,2,215.08,1,Potential Loyalist
16520,185,3,1046.57,0,Churn Risk
16523,1,21,9418.47,3,Loyal
16525,1,26,13027.45,3,Loyal
16526,171,1,290.36,0,Churn Risk
16527,80,1,228.06,1,Potential Loyalist
16528,3,1,244.41,1,Potential Loyalist
16529,189,1,455.25,0,Churn Risk
16531,21,7,1244.59,1,Potential Loyalist
16532,17,3,6748.8,1,Potential Loyalist
16533,18,3,1095.56,1,Potential Loyalist
16535,4,1,593.75,1,Potential Loyalist
16536,109,1,548.97,1,Potential Loyalist
16539,2,4,1388.81,1,Potential Loyalist
16542,53,1,119.62,1,Potential Loyalist
16545,164,1,339.3,0,Churn Risk
16546,290,2,787.15,0,Churn Risk
16549,9,10,4154.64,1,Potential Loyalist
16550,108,5,2298.97,1,Potential Loyalist
16551,95,3,922.12,1,Potential Loyalist
16552,242,2,379.73,0,Churn Risk
16553,162,12,5719.82,3,Loyal
16554,41,3,837.1,1,Potential Loyalist
16555,34,2,285.89,1,Potential Loyalist
16556,66,7,3313.79,1,Potential Loyalist
16557,23,2,281.85,1,Potential Loyalist
16558,0,20,8338.49,3,Loyal
16560,26,2,841.41,1,Potential Loyalist
16561,5,2,511.12,1,Potential Loyalist
16563,53,1,1077.74,1,Potential Loyalist
16565,363,1,173.7,0,Churn Risk
16566,14,5,614.66,1,Potential Loyalist
16567,193,2,865.6,0,Churn Risk
16569,2,1,124.2,1,Potential Loyalist
16570,14,10,3738.4,1,Potential Loyalist
16571,26,3,1421.69,1,Potential Loyalist
16572,126,3,1009.6,1,Potential Loyalist
16573,84,2,663.61,1,Potential Loyalist
16574,70,1,451.44,1,Potential Loyalist
16581,182,1,105.84,0,Churn Risk
16582,112,1,313.62,1,Potential Loyalist
16583,373,1,233.45,0,Churn Risk
16584,79,2,936.08,1,Potential Loyalist
16586,248,1,463.95,0,Churn Risk
16587,231,1,225.15,0,Churn Risk
16589,70,3,459.24,1,Potential Loyalist
16591,68,1,213.5,1,Potential Loyalist
16592,3,16,4113.68,3,Loyal
16593,50,3,330.03,1,Potential Loyalist
16594,74,1,181.09,1,Potential Loyalist
16595,60,1,360.16,1,Potential Loyalist
16596,15,2,250.15,1,Potential Loyalist
16597,3,1,90.04,1,Potential Loyalist
16598,285,1,145.05,0,Churn Risk
16600,3,6,813.52,1,Potential Loyalist
16601,40,1,244.8,1,Potential Loyalist
16602,35,1,528.08,1,Potential Loyalist
16603,74,2,482.47,1,Potential Loyalist
16607,17,14,3347.71,3,Loyal
16609,14,7,5493.46,1,Potential Loyalist
16610,218,1,75.66,0,Churn Risk
16611,185,1,129.49,0,Churn Risk
16612,32,4,1187.66,1,Potential Loyalist
16613,69,1,618.59,1,Potential Loyalist
16614,182,1,506.19,0,Churn Risk
16616,14,2,500.42,1,Potential Loyalist
16617,235,1,151.85,0,Churn Risk
16618,30,5,2647.59,1,Potential Loyalist
16619,263,1,226.21,0,Churn Risk
16620,3,2,178.96,1,Potential Loyalist
16621,51,4,813.48,1,Potential Loyalist
16623,245,1,129.45000000000002,0,Churn Risk
16624,80,2,810.57,1,Potential Loyalist
16625,273,1,333.08,0,Churn Risk
16626,0,17,4413.1,3,Loyal
16627,78,1,322.8,1,Potential Loyalist
16628,29,5,2188.05,1,Potential Loyalist
16629,73,2,417.73,1,Potential Loyalist
16633,16,6,2883.1,1,Potential Loyalist
16634,222,2,217.9,0,Churn Risk
16637,31,4,1154.47,1,Potential Loyalist
16638,22,10,1680.72,1,Potential Loyalist
16639,30,3,1257.51,1,Potential Loyalist
16641,105,1,231.1,1,Potential Loyalist
16642,4,2,688.33,1,Potential Loyalist
16643,245,1,487.51,0,Churn Risk
16644,177,2,833.78,0,Churn Risk
16647,169,2,214.06,0,Churn Risk
16648,42,1,290.66,1,Potential Loyalist
16650,71,1,518.42,1,Potential Loyalist
16652,58,7,6773.97,1,Potential Loyalist
16653,15,2,1212.66,1,Potential Loyalist
16654,140,4,601.27,1,Potential Loyalist
16655,17,6,3794.52,1,Potential Loyalist
16656,21,15,8625.8,3,Loyal
16657,9,4,933.62,1,Potential Loyalist
16658,367,1,123.24,0,Churn Risk
16659,188,1,39.12,0,Churn Risk
16660,15,4,1267.65,1,Potential Loyalist
16665,361,1,135.4,0,Churn Risk
16666,18,1,118.98,1,Potential Loyalist
16667,67,2,570.13,1,Potential Loyalist
16668,14,6,306.72,1,Potential Loyalist
16669,23,3,1374.87,1,Potential Loyalist
16670,16,11,4095.9,3,Loyal
16671,27,3,1692.27,1,Potential Loyalist
16672,1,20,8134.94,3,Loyal
16674,54,2,319.61,1,Potential Loyalist
16676,33,4,1592.12,1,Potential Loyalist
16678,2,12,3109.99,3,Loyal
16679,365,1,129.75,0,Churn Risk
16680,42,1,183.7,1,Potential Loyalist
16681,72,6,1770.34,1,Potential Loyalist
16682,4,5,1028.0,1,Potential Loyalist
16684,3,28,66653.56,2,Champion
16685,60,2,324.24,1,Potential Loyalist
16686,46,7,3062.83,1,Potential Loyalist
16688,0,4,1260.86,1,Potential Loyalist
16689,75,2,422.6,1,Potential Loyalist
16690,71,2,225.58,1,Potential Loyalist
16692,255,2,1276.0,0,Churn Risk
16693,68,2,482.01,1,Potential Loyalist
16696,134,4,657.9,1,Potential Loyalist
16697,240,1,112.75,0,Churn Risk
16698,226,2,1998.0,0,Churn Risk
16700,8,13,5076.55,3,Loyal
16701,8,13,5398.3,3,Loyal
16705,0,20,14034.99,3,Loyal
16706,36,3,531.35,1,Potential Loyalist
16708,45,1,656.63,1,Potential Loyalist
16709,84,5,3029.87,1,Potential Loyalist
16710,18,10,2483.04,1,Potential Loyalist
16711,2,5,1651.03,1,Potential Loyalist
16712,8,11,3645.43,3,Loyal
16713,18,15,6923.13,3,Loyal
16714,218,3,1161.53,0,Churn Risk
16715,77,1,301.72,1,Potential Loyalist
16716,266,2,901.2,0,Churn Risk
16717,23,6,3858.38,1,Potential Loyalist
16718,368,1,623.75,0,Churn Risk
16719,14,7,1790.42,1,Potential Loyalist
16720,25,1,155.24,1,Potential Loyalist
16721,261,1,292.47,0,Churn Risk
16722,16,13,4730.81,3,Loyal
16723,90,2,589.15,1,Potential Loyalist
16725,301,7,781.02,0,Churn Risk
16726,25,5,1382.02,1,Potential Loyalist
16727,363,1,272.82,0,Churn Risk
16728,45,4,1054.67,1,Potential Loyalist
16729,37,21,7239.92,3,Loyal
16730,51,3,743.11,1,Potential Loyalist
16732,31,1,603.75,1,Potential Loyalist
16734,51,3,650.51,1,Potential Loyalist
16735,78,5,2300.56,1,Potential Loyalist
16737,52,1,417.6,1,Potential Loyalist
16738,297,1,3.75,0,Churn Risk
16739,176,1,323.0,0,Churn Risk
16742,46,1,464.9,1,Potential Loyalist
16743,28,7,2238.09,1,Potential Loyalist
16744,10,7,1304.76,1,Potential Loyalist
16745,86,17,7194.3,3,Loyal
16746,4,18,6697.66,3,Loyal
16747,37,2,836.0600000000001,1,Potential Loyalist
16748,17,5,1515.9,1,Potential Loyalist
16750,44,5,623.93,1,Potential Loyalist
16751,30,1,1764.72,1,Potential Loyalist
16752,372,1,207.5,0,Churn Risk
16753,57,1,223.92,1,Potential Loyalist
16754,371,1,2002.4,0,Churn Risk
16755,113,3,1496.83,1,Potential Loyalist
16756,214,1,239.4,0,Churn Risk
16757,318,1,106.83,0,Churn Risk
16758,64,1,369.34,1,Potential Loyalist
16759,7,3,789.79,1,Potential Loyalist
16761,96,1,316.62,1,Potential Loyalist
16762,19,3,1501.38,1,Potential Loyalist
16763,198,1,611.8499999999999,0,Churn Risk
16764,3,13,2799.25,3,Loyal
16765,293,1,34.0,0,Churn Risk
16766,272,2,1145.6,0,Churn Risk
16767,30,11,5580.6,3,Loyal
16768,47,3,478.09,1,Potential Loyalist
16769,259,1,380.39,0,Churn Risk
16770,57,5,770.1,1,Potential Loyalist
16771,32,5,2246.81,1,Potential Loyalist
16773,56,1,171.59,1,Potential Loyalist
16774,67,4,661.52,1,Potential Loyalist
16775,9,11,1695.66,1,Potential Loyalist
16776,59,1,388.28,1,Potential Loyalist
16777,79,2,226.35,1,Potential Loyalist
16778,73,2,245.94,1,Potential Loyalist
16779,1,22,10629.72,3,Loyal
16780,99,2,425.19,1,Potential Loyalist
16781,371,1,311.25,0,Churn Risk
16782,9,13,2279.9,3,Loyal
16784,19,1,107.6,1,Potential Loyalist
16788,122,2,597.48,1,Potential Loyalist
16789,7,1,80.80000000000001,1,Potential Loyalist
16790,3,6,1545.62,1,Potential Loyalist
16791,28,7,1721.78,1,Potential Loyalist
16792,281,2,110.38,0,Churn Risk
16793,56,1,243.84,1,Potential Loyalist
16794,0,10,1222.71,1,Potential Loyalist
16795,364,1,414.88,0,Churn Risk
16796,88,1,305.62,1,Potential Loyalist
16800,10,1,1201.49,1,Potential Loyalist
16801,162,4,1619.73,0,Churn Risk
16803,64,1,332.3,1,Potential Loyalist
16804,22,3,536.99,1,Potential Loyalist
16805,173,2,460.59,0,Churn Risk
16806,102,4,801.49,1,Potential Loyalist
16807,142,3,1121.59,1,Potential Loyalist
16808,98,2,288.42,1,Potential Loyalist
16809,22,5,914.69,1,Potential Loyalist
16810,191,1,309.54,0,Churn Risk
16811,4,2,547.07,1,Potential Loyalist
16812,360,1,479.35,0,Churn Risk
16813,7,10,1692.98,1,Potential Loyalist
16814,13,21,6509.1,3,Loyal
16816,102,4,417.06,1,Potential Loyalist
16817,2,9,1604.75,1,Potential Loyalist
16818,10,11,3349.57,3,Loyal
16820,95,1,497.61,1,Potential Loyalist
16823,226,1,358.38,0,Churn Risk
16824,15,2,460.64,1,Potential Loyalist
16825,38,2,775.18,1,Potential Loyalist
16826,50,1,341.7,1,Potential Loyalist
16828,92,2,128.5,1,Potential Loyalist
16829,156,1,197.22,0,Churn Risk
16830,38,1,325.91,1,Potential Loyalist
16832,183,3,199.15,0,Churn Risk
16833,0,4,1106.53,1,Potential Loyalist
16834,227,1,413.46,0,Churn Risk
16835,127,2,180.85,1,Potential Loyalist
16836,39,2,251.87,1,Potential Loyalist
16837,30,11,3170.98,3,Loyal
16838,196,2,588.85,0,Churn Risk
16839,8,34,16594.35,3,Loyal
16841,36,6,1869.82,1,Potential Loyalist
16842,100,3,1264.19,1,Potential Loyalist
16843,42,16,10196.57,3,Loyal
16846,49,1,214.32,1,Potential Loyalist
16847,42,1,193.44,1,Potential Loyalist
16848,52,1,281.42,1,Potential Loyalist
16849,186,1,124.57,0,Churn Risk
16850,333,1,332.41,0,Churn Risk
16851,3,3,342.45,1,Potential Loyalist
16852,9,2,144.91,1,Potential Loyalist
16855,23,2,328.40000000000003,1,Potential Loyalist
16856,14,1,35.400000000000006,1,Potential Loyalist
16858,368,1,375.69000000000005,0,Churn Risk
16859,144,2,747.81,1,Potential Loyalist
16861,59,2,173.76,1,Potential Loyalist
16863,30,2,502.8,1,Potential Loyalist
16866,140,3,207.74,1,Potential Loyalist
16869,22,4,825.4200000000001,1,Potential Loyalist
16871,21,6,2812.34,1,Potential Loyalist
16872,76,3,680.02,1,Potential Loyalist
16873,4,6,7123.62,1,Potential Loyalist
16875,66,5,2095.53,1,Potential Loyalist
16877,11,6,853.72,1,Potential Loyalist
16878,83,1,13.3,1,Potential Loyalist
16880,30,7,1519.08,1,Potential Loyalist
16881,66,1,432.0,1,Potential Loyalist
16882,66,3,705.12,1,Potential Loyalist
16883,186,2,276.73,0,Churn Risk
16884,37,2,429.84,1,Potential Loyalist
16885,14,3,471.51,1,Potential Loyalist
16887,34,1,194.88,1,Potential Loyalist
16889,194,3,1578.67,0,Churn Risk
16891,1,5,809.7,1,Potential Loyalist
16892,0,5,525.54,1,Potential Loyalist
16893,366,1,145.93,0,Churn Risk
16895,64,1,219.14,1,Potential Loyalist
16897,298,2,289.78,0,Churn Risk
16898,25,3,508.81,1,Potential Loyalist
16899,7,6,1281.56,1,Potential Loyalist
16900,16,3,887.11,1,Potential Loyalist
16902,115,1,1706.88,1,Potential Loyalist
16903,28,1,373.24,1,Potential Loyalist
16904,3,16,3754.27,3,Loyal
16905,4,7,3102.43,1,Potential Loyalist
16906,81,4,579.77,1,Potential Loyalist
16907,28,5,981.65,1,Potential Loyalist
16909,71,1,379.14,1,Potential Loyalist
16910,3,8,1510.06,1,Potential Loyalist
16912,28,11,2575.38,1,Potential Loyalist
16913,289,1,113.44,0,Churn Risk
16914,35,1,208.46,1,Potential Loyalist
16915,8,6,621.6800000000001,1,Potential Loyalist
16916,23,2,576.26,1,Potential Loyalist
16917,276,1,391.52,0,Churn Risk
16918,48,6,1068.82,1,Potential Loyalist
16919,155,11,2596.45,1,Potential Loyalist
16921,60,1,169.79,1,Potential Loyalist
16923,11,19,7247.61,3,Loyal
16924,20,3,846.75,1,Potential Loyalist
16926,370,1,230.25,0,Churn Risk
16927,115,3,543.05,1,Potential Loyalist
16928,79,17,2847.6,3,Loyal
16929,3,7,1295.39,1,Potential Loyalist
16930,25,3,380.55,1,Potential Loyalist
16931,4,21,4604.22,3,Loyal
16932,52,1,161.94,1,Potential Loyalist
16933,0,2,563.23,1,Potential Loyalist
16934,54,2,950.93,1,Potential Loyalist
16936,25,1,262.68,1,Potential Loyalist
16938,8,4,2736.38,1,Potential Loyalist
16940,51,3,3049.88,1,Potential Loyalist
16942,12,9,1920.59,1,Potential Loyalist
16943,211,3,816.73,0,Churn Risk
16945,21,19,4345.5,3,Loyal
16947,235,1,406.48,0,Churn Risk
16948,138,3,435.02,1,Potential Loyalist
16949,3,6,1286.27,1,Potential Loyalist
16950,56,3,1178.56,1,Potential Loyalist
16951,134,3,1277.75,1,Potential Loyalist
16952,108,2,167.61,1,Potential Loyalist
16953,29,1,20.8,1,Potential Loyalist
16954,0,9,2085.08,1,Potential Loyalist
16955,184,4,518.67,0,Churn Risk
16956,17,1,308.74,1,Potential Loyalist
16957,238,2,416.64,0,Churn Risk
16959,86,1,117.35,1,Potential Loyalist
16960,38,3,507.05,1,Potential Loyalist
16961,115,1,234.17,1,Potential Loyalist
16963,186,1,110.55,0,Churn Risk
16965,226,1,201.19,0,Churn Risk
16966,7,7,2154.97,1,Potential Loyalist
16967,188,1,319.02,0,Churn Risk
16968,3,2,439.43,1,Potential Loyalist
16969,38,3,650.41,1,Potential Loyalist
16971,37,1,357.21,1,Potential Loyalist
16976,266,1,251.52,0,Churn Risk
16978,76,1,344.33,1,Potential Loyalist
16979,3,6,1852.0,1,Potential Loyalist
16980,254,2,1078.96,0,Churn Risk
16982,60,1,384.06,1,Potential Loyalist
16983,12,7,1931.25,1,Potential Loyalist
16984,87,2,4481.35,1,Potential Loyalist
16985,16,10,5464.12,3,Loyal
16986,29,2,1873.2,1,Potential Loyalist
16987,2,7,1625.05,1,Potential Loyalist
16988,4,1,126.12,1,Potential Loyalist
16989,6,6,1133.25,1,Potential Loyalist
16990,218,1,179.0,0,Churn Risk
16992,10,5,1614.31,1,Potential Loyalist
16996,29,6,1456.96,1,Potential Loyalist
16997,287,3,702.0,0,Churn Risk
16998,149,4,295.0,0,Churn Risk
16999,22,2,484.82,1,Potential Loyalist
17001,0,11,3989.57,3,Loyal
17002,85,3,1493.73,1,Potential Loyalist
17004,45,2,1412.94,1,Potential Loyalist
17006,4,4,781.78,1,Potential Loyalist
17007,50,6,889.9300000000001,1,Potential Loyalist
17010,17,1,195.36,1,Potential Loyalist
17011,29,1,270.9,1,Potential Loyalist
17014,7,3,586.33,1,Potential Loyalist
17015,28,3,1842.56,1,Potential Loyalist
17017,2,20,8694.26,3,Loyal
17018,40,2,920.1,1,Potential Loyalist
17019,10,4,1272.61,1,Potential Loyalist
17022,30,1,71.0,1,Potential Loyalist
17024,44,3,95.85,1,Potential Loyalist
17025,60,3,357.77,1,Potential Loyalist
17026,184,2,154.83,0,Churn Risk
17027,78,6,890.29,1,Potential Loyalist
17029,110,2,716.0,1,Potential Loyalist
17030,63,1,146.87,1,Potential Loyalist
17031,11,2,380.35,1,Potential Loyalist
17033,85,3,1030.14,1,Potential Loyalist
17034,15,3,745.52,1,Potential Loyalist
17035,245,2,433.53,0,Churn Risk
17037,87,1,1267.32,1,Potential Loyalist
17038,29,1,112.4,1,Potential Loyalist
17040,137,1,449.73,1,Potential Loyalist
17041,26,3,1081.57,1,Potential Loyalist
17042,2,5,1044.38,1,Potential Loyalist
17043,31,4,1735.18,1,Potential Loyalist
17044,24,1,948.48,1,Potential Loyalist
17045,112,3,339.44,1,Potential Loyalist
17046,156,1,642.02,0,Churn Risk
17047,84,3,1100.9,1,Potential Loyalist
17048,117,3,925.35,1,Potential Loyalist
17049,2,9,5659.9800000000005,1,Potential Loyalist
17050,95,6,3228.84,1,Potential Loyalist
17051,193,1,247.14,0,Churn Risk
17052,27,1,413.75,1,Potential Loyalist
17053,130,1,498.48,1,Potential Loyalist
17054,27,5,1356.33,1,Potential Loyalist
17058,81,3,1179.89,1,Potential Loyalist
17059,29,5,3095.04,1,Potential Loyalist
17060,265,1,234.24,0,Churn Risk
17061,73,11,5232.2300000000005,3,Loyal
17062,313,4,538.37,0,Churn Risk
17063,20,7,1461.14,1,Potential Loyalist
17064,58,3,859.35,1,Potential Loyalist
17068,11,21,4552.14,3,Loyal
17069,27,9,2709.7000000000003,1,Potential Loyalist
17070,113,1,312.14,1,Potential Loyalist
17071,27,9,2429.03,1,Potential Loyalist
17073,17,4,1446.09,1,Potential Loyalist
17075,17,4,834.12,1,Potential Loyalist
17076,35,3,841.0799999999999,1,Potential Loyalist
17078,35,2,378.2,1,Potential Loyalist
17079,77,1,118.8,1,Potential Loyalist
17080,21,2,287.62,1,Potential Loyalist
17081,24,2,290.16,1,Potential Loyalist
17082,32,2,2003.85,1,Potential Loyalist
17083,108,3,1405.78,1,Potential Loyalist
17084,34,2,2949.75,1,Potential Loyalist
17085,122,5,1566.65,1,Potential Loyalist
17086,6,6,2050.08,1,Potential Loyalist
17088,27,4,1991.01,1,Potential Loyalist
17090,3,7,2043.95,1,Potential Loyalist
17091,2,9,3827.76,1,Potential Loyalist
17092,49,4,1777.78,1,Potential Loyalist
17094,321,1,302.0,0,Churn Risk
17095,22,3,1324.16,1,Potential Loyalist
17096,14,4,1022.13,1,Potential Loyalist
17100,17,2,971.74,1,Potential Loyalist
17101,9,4,1621.73,1,Potential Loyalist
17102,261,1,25.5,0,Churn Risk
17105,158,2,665.78,0,Churn Risk
17107,32,6,10815.43,1,Potential Loyalist
17109,28,6,885.04,1,Potential Loyalist
17110,164,1,163.29999999999998,0,Churn Risk
17111,46,1,248.61,1,Potential Loyalist
17114,5,8,808.62,1,Potential Loyalist
17115,7,3,837.5,1,Potential Loyalist
17117,287,1,116.2,0,Churn Risk
17118,317,1,157.02,0,Churn Risk
17119,2,2,606.91,1,Potential Loyalist
17120,232,1,307.46,0,Churn Risk
17122,118,1,138.32,1,Potential Loyalist
17123,161,1,345.3,0,Churn Risk
17124,184,1,298.89,0,Churn Risk
17125,49,1,259.35,1,Potential Loyalist
17126,151,5,1004.75,0,Churn Risk
17128,334,1,157.09,0,Churn Risk
17131,4,5,2463.17,1,Potential Loyalist
17133,15,7,4892.240000000001,1,Potential Loyalist
17134,106,2,425.0,1,Potential Loyalist
17135,15,7,1139.73,1,Potential Loyalist
17138,275,1,380.5,0,Churn Risk
17139,15,12,10668.47,3,Loyal
17140,246,1,465.32,0,Churn Risk
17142,238,1,579.0,0,Churn Risk
17144,0,2,984.57,1,Potential Loyalist
17146,105,3,749.78,1,Potential Loyalist
17147,22,4,1714.59,1,Potential Loyalist
17148,51,1,124.88,1,Potential Loyalist
17152,194,3,1689.5,0,Churn Risk
17153,23,1,213.78,1,Potential Loyalist
17154,74,1,329.34,1,Potential Loyalist
17155,17,2,251.7,1,Potential Loyalist
17157,7,2,319.0,1,Potential Loyalist
17158,31,3,1266.97,1,Potential Loyalist
17159,21,3,1538.88,1,Potential Loyalist
17160,30,6,3518.03,1,Potential Loyalist
17162,28,10,1715.46,1,Potential Loyalist
17163,21,2,293.1,1,Potential Loyalist
17164,32,7,2467.35,1,Potential Loyalist
17165,283,1,158.68,0,Churn Risk
17166,38,2,206.34,1,Potential Loyalist
17169,57,2,835.78,1,Potential Loyalist
17171,288,1,224.91,0,Churn Risk
17172,78,1,317.76,1,Potential Loyalist
17173,4,8,3766.6,1,Potential Loyalist
17174,217,1,59.9,0,Churn Risk
17175,43,4,1443.69,1,Potential Loyalist
17176,201,1,306.13,0,Churn Risk
17179,177,3,711.79,0,Churn Risk
17180,55,4,796.03,1,Potential Loyalist
17181,56,2,239.92,1,Potential Loyalist
17183,7,6,3347.31,1,Potential Loyalist
17186,46,2,144.0,1,Potential Loyalist
17187,226,1,203.95,0,Churn Risk
17188,10,7,2474.23,1,Potential Loyalist
17189,105,2,384.4,1,Potential Loyalist
17190,58,2,444.74,1,Potential Loyalist
17191,27,7,2095.13,1,Potential Loyalist
17193,35,7,1699.3,1,Potential Loyalist
17194,273,2,262.62,0,Churn Risk
17197,29,1,1013.01,1,Potential Loyalist
17198,23,3,692.22,1,Potential Loyalist
17201,53,1,342.63,1,Potential Loyalist
17203,35,6,3563.85,1,Potential Loyalist
17204,174,4,1564.56,0,Churn Risk
17205,53,1,384.08,1,Potential Loyalist
17206,52,1,204.24,1,Potential Loyalist
17211,26,8,2317.2200000000003,1,Potential Loyalist
17212,252,1,226.85,0,Churn Risk
17213,39,7,2781.23,1,Potential Loyalist
17214,59,6,1069.12,1,Potential Loyalist
17217,233,1,113.5,0,Churn Risk
17218,3,10,1960.72,1,Potential Loyalist
17219,31,1,114.23,1,Potential Loyalist
17220,23,14,3198.25,3,Loyal
17221,6,2,335.13,1,Potential Loyalist
17222,64,1,354.15,1,Potential Loyalist
17223,309,2,426.79,0,Churn Risk
17226,308,1,393.49,0,Churn Risk
17227,18,6,939.32,1,Potential Loyalist
17228,15,8,1906.09,1,Potential Loyalist
17229,95,2,318.76,1,Potential Loyalist
17230,263,8,3638.41,0,Churn Risk
17231,11,10,3174.32,1,Potential Loyalist
17232,2,2,421.52,1,Potential Loyalist
17233,34,1,190.88,1,Potential Loyalist
17234,182,1,149.89,0,Churn Risk
17235,24,2,550.0600000000001,1,Potential Loyalist
17236,12,6,916.13,1,Potential Loyalist
17237,10,2,314.69,1,Potential Loyalist
17238,2,17,3744.65,3,Loyal
17239,312,1,382.5,0,Churn Risk
17242,107,2,1135.04,1,Potential Loyalist
17243,0,26,8676.85,3,Loyal
17244,52,1,954.9,1,Potential Loyalist
17245,204,1,171.45000000000002,0,Churn Risk
17247,14,1,282.19,1,Potential Loyalist
17248,119,1,318.65,1,Potential Loyalist
17250,3,2,384.52,1,Potential Loyalist
17251,362,1,283.28000000000003,0,Churn Risk
17252,116,2,353.86,1,Potential Loyalist
17253,17,1,178.26,1,Potential Loyalist
17254,4,2,272.44,1,Potential Loyalist
17255,40,2,298.41,1,Potential Loyalist
17256,106,2,240.0,1,Potential Loyalist
17259,147,2,603.37,0,Churn Risk
17262,51,5,1253.36,1,Potential Loyalist
17263,207,1,63.440000000000005,0,Churn Risk
17265,138,2,562.9,1,Potential Loyalist
17266,1,3,310.64,1,Potential Loyalist
17267,126,2,317.62,1,Potential Loyalist
17268,107,4,763.64,1,Potential Loyalist
17272,41,4,2148.63,1,Potential Loyalist
17274,34,1,111.98,1,Potential Loyalist
17277,227,2,1065.35,0,Churn Risk
17278,240,1,246.04,0,Churn Risk
17279,57,1,187.83,1,Potential Loyalist
17282,129,3,1703.41,1,Potential Loyalist
17284,59,6,1652.58,1,Potential Loyalist
17286,21,1,153.92,1,Potential Loyalist
17287,25,7,1064.11,1,Potential Loyalist
17288,8,7,1419.73,1,Potential Loyalist
17289,31,3,944.41,1,Potential Loyalist
17290,3,2,525.24,1,Potential Loyalist
17291,307,1,550.8000000000001,0,Churn Risk
17293,7,9,1875.11,1,Potential Loyalist
17295,28,3,556.95,1,Potential Loyalist
17297,16,1,131.78,1,Potential Loyalist
